,RV_15s,RV_2min,RV_5min,RV_10min,RV_15min,DR,RK,open,high,low,close
2015-04-21,9.50E-05,6.73E-05,4.52E-05,3.38E-05,4.37E-05,0.012006265,4.81E-05,32.0175,32.05,31.6675,31.725
2015-04-22,9.38E-05,6.05E-05,5.44E-05,5.56E-05,3.43E-05,0.019985774,5.57E-05,31.73875,32.2175,31.58,32.158625
2015-04-23,8.29E-05,0.000103829,8.96E-05,7.78E-05,8.02E-05,0.017636596,7.24E-05,32.1125,32.605,32.035,32.4225
2015-04-24,8.97E-05,8.38E-05,5.04E-05,5.33E-05,6.29E-05,0.010690844,5.82E-05,32.615,32.655,32.30775,32.565025
2015-04-27,0.000365756,0.000378481,0.00043621,0.000364204,0.000470344,0.014926441,0.000113104,33.08125,33.2825,32.7894,33.165025
2015-04-28,0.002738332,0.000717183,0.000833759,0.00092103,0.000488836,0.040312488,0.000572379,33.61,33.725,32.3925,32.64
2015-04-29,0.00021494,0.000264924,0.000223842,0.000222191,0.000259738,0.025319757,0.000270131,32.54,32.8975,32.075,32.15975
2015-04-30,0.001404292,0.000310771,0.00026047,0.000242076,0.000277008,0.027001918,0.000208774,31.8775,32,31.1475,31.305
2015-05-01,0.000155661,0.000190338,0.000131213,0.000140047,0.000179149,0.028950271,0.000128194,31.5225,32.239975,31.32,32.23075
2015-05-04,0.000162205,0.000212536,0.00024018,0.000171544,0.000213876,0.017850028,0.000129199,32.3925,32.6425,32.065,32.172525
2015-05-05,0.000192281,0.000156434,0.000162874,0.000188461,0.000176962,0.021003817,0.000136066,32.035625,32.11245,31.445,31.457475
2015-05-06,0.000258092,0.000279601,0.000344452,0.000406367,0.000237245,0.027109733,0.000324236,31.6875,31.6875,30.84,31.270025
2015-05-07,0.000185857,0.000161556,0.00020849,0.000135758,0.000137759,0.016473783,0.000150706,31.1625,31.52,31.005,31.314975
2015-05-08,0.000313939,0.000214726,0.000238217,0.000116904,0.000163904,0.011745829,5.80E-05,31.6075,31.9,31.5275,31.897525
2015-05-11,0.000197176,0.000114928,0.000138238,0.000127171,0.000171337,0.015285563,0.000125394,31.8305,31.89,31.40625,31.580025
2015-05-12,0.000164645,0.000126154,0.000118151,0.000164545,0.00016617,0.016369058,9.20E-05,31.4,31.72,31.205,31.465025
2015-05-13,0.000164295,0.000102893,0.000101107,8.95E-05,0.000117462,0.010511853,8.59E-05,31.55,31.7975,31.465,31.504975
2015-05-14,0.000180533,0.000194902,0.000167269,0.00017845,0.000131979,0.014091037,4.26E-05,31.87,32.241125,31.79,32.2375
2015-05-15,7.16E-05,7.24E-05,8.27E-05,3.84E-05,5.01E-05,0.00985612,6.12E-05,32.27,32.3725,32.055,32.1875
2015-05-18,0.000126592,7.44E-05,8.78E-05,9.08E-05,0.000125613,0.018218815,8.43E-05,32.09875,32.68,32.09,32.542525
2015-05-19,7.95E-05,8.26E-05,6.72E-05,4.45E-05,3.95E-05,0.009519495,6.22E-05,32.66875,32.72,32.41,32.52835
2015-05-20,7.88E-05,6.73E-05,8.69E-05,7.81E-05,0.000112511,0.012571437,7.17E-05,32.505,32.745,32.335925,32.5275
2015-05-21,6.04E-05,4.01E-05,3.57E-05,3.18E-05,2.87E-05,0.013769054,3.90E-05,32.515,32.9075,32.4575,32.8575
2015-05-22,6.24E-05,6.22E-05,7.00E-05,7.43E-05,6.76E-05,0.011877433,6.78E-05,32.89625,33.2425,32.85,33.1375
2015-05-26,0.00011284,0.0001046,6.46E-05,8.66E-05,8.53E-05,0.028930003,8.75E-05,33.155,33.2275,32.28,32.407475
2015-05-27,8.70E-05,6.61E-05,7.02E-05,8.14E-05,9.96E-05,0.01685069,3.80E-05,32.5575,33.065,32.5125,33.01125
2015-05-28,6.56E-05,5.84E-05,5.53E-05,7.36E-05,4.39E-05,0.006462672,4.25E-05,32.94375,32.9875,32.775,32.944975
2015-05-29,0.000171828,8.57E-05,8.82E-05,9.16E-05,7.41E-05,0.011861627,6.51E-05,32.8,32.8625,32.475,32.5825
2015-06-01,0.000114792,9.05E-05,8.45E-05,6.78E-05,7.32E-05,0.010403215,7.36E-05,32.7975,32.8525,32.5125,32.634975
2015-06-02,9.26E-05,6.83E-05,6.17E-05,7.83E-05,6.74E-05,0.01018533,5.37E-05,32.4675,32.6635,32.3325,32.489
2015-06-03,9.24E-05,5.90E-05,4.29E-05,5.13E-05,4.73E-05,0.008259154,3.70E-05,32.675,32.735,32.46575,32.55
2015-06-04,0.000116269,0.000114435,8.75E-05,3.46E-05,2.66E-05,0.012871579,7.11E-05,32.425,32.645,32.2275,32.365
2015-06-05,7.47E-05,7.86E-05,7.62E-05,8.74E-05,7.92E-05,0.010308171,9.25E-05,32.3875,32.4225,32.09,32.165
