,RV_15s,RV_2min,RV_5min,RV_10min,RV_15min,DR,RK,open,high,low,close
2015-03-26,0.000338144,0.000179333,0.000277245,0.000166434,0.000285709,0.022498457,0.000142318,106.335,106.53,104.16,105.269
2015-03-27,0.0001463,0.000136264,0.000136145,0.000169536,0.000225819,0.01265233,8.99E-05,104.945,104.99,103.67,104.28
2015-03-30,0.000273045,0.000352152,0.000319253,0.000311936,0.000418632,0.021114933,0.000108338,104.97,107.21,104.97,106.9027
2015-03-31,0.00036393,0.000281903,0.000353723,0.000233466,0.000318426,0.011282414,6.98E-05,105.675,106.07,104.88,105.05
2015-04-01,0.000390108,0.000239781,0.000167972,0.000119201,0.000106995,0.016419483,0.000127059,105.97,106.23,104.5,104.8
2015-04-02,0.000143186,0.000129335,7.70E-05,6.27E-05,7.87E-05,0.014995498,8.86E-05,104.45,105.6799,104.107,105.24
2015-04-06,0.000357245,0.000106547,0.000149,8.11E-05,8.02E-05,0.024839024,9.43E-05,106.11,107.8544,105.2084,106.9172
2015-04-07,0.000101299,6.48E-05,6.48E-05,5.07E-05,5.02E-05,0.022901202,7.38E-05,106.97,109.0899,106.62,108.52
2015-04-08,0.000137604,9.34E-05,8.63E-05,9.66E-05,0.000105652,0.022005437,9.69E-05,108.86,108.89,106.52,106.67
2015-04-09,0.000113231,9.12E-05,8.08E-05,7.11E-05,5.02E-05,0.010025849,6.35E-05,106.82,107.25,106.1801,106.9255
2015-04-10,0.000110876,7.27E-05,6.22E-05,7.41E-05,6.80E-05,0.007369093,4.27E-05,107.5,107.6,106.81,106.885
2015-04-13,0.000195757,0.000133088,0.000148695,9.81E-05,9.86E-05,0.013622499,7.94E-05,107.17,107.8999,106.44,106.55
2015-04-14,0.000300828,0.000171277,0.00018464,0.000201911,0.000261851,0.017102067,8.65E-05,107.7,109.0899,107.2401,108.86
2015-04-15,0.000156003,0.000130774,0.000110077,0.000117136,0.000115237,0.011905443,5.43E-05,109.59,110.69,109.38,110.37
2015-04-16,0.00013459,0.000115736,0.000109678,0.000120914,0.000121866,0.01755149,8.53E-05,109.93,110.93,109,110.15
2015-04-17,0.000253662,0.000168994,0.000170095,0.000124427,0.000155051,0.012756563,0.000109211,109.4,109.66,108.27,109.131
2015-04-20,0.000277505,0.000149166,0.000179645,0.000235205,0.000310329,0.019252196,0.000129334,109.57,111.6999,109.57,110.28
2015-04-21,0.000142137,9.08E-05,9.76E-05,5.07E-05,7.36E-05,0.012997229,6.26E-05,110.05,110.74,109.31,109.76
2015-04-22,0.000125558,0.000109232,4.79E-05,5.00E-05,7.03E-05,0.010861378,9.28E-05,110.025,110.4178,109.225,109.441
2015-04-23,0.000108492,5.74E-05,7.04E-05,7.02E-05,7.26E-05,0.009534692,5.12E-05,109.99,110.65,109.6,109.97
2015-04-24,0.000173782,0.000154855,9.44E-05,0.000100968,6.20E-05,0.009220862,5.29E-05,109.67,110.04,109.03,109.8882
2015-04-27,0.000131786,7.56E-05,7.34E-05,5.27E-05,2.66E-05,0.010895332,4.54E-05,110.34,110.74,109.54,109.7184
