,RV_15s,RV_2min,RV_5min,RV_10min,RV_15min,DR,RK,open,high,low,close
2016-06-28,0.001060261,0.000835776,0.001019518,0.001098939,0.000524221,0.027275095,0.000385036,40.36,40.808,39.71,40.342
2016-06-29,0.000848281,0.00042988,0.000318889,0.000449113,0.000504897,0.042342021,0.000251818,41.0003,42.356,40.6,42.024
2016-06-30,0.000744078,0.000584728,0.000488854,0.000405831,0.000325657,0.021158582,0.000273147,42.594,42.69998,41.806,42.465
2016-07-01,0.001562707,0.000855249,0.000833093,0.000739604,0.000435988,0.057719206,0.00058005,41.2415,43.648,41.2,43.3
2016-07-05,0.001640675,0.001143663,0.001766279,0.001371426,0.001150149,0.030977232,0.000359316,41.9,42.90882,41.6,42.8059
2016-07-06,0.001075678,0.000629002,0.000482994,0.00059627,0.000693594,0.029372972,0.000255851,42.046,43.046,41.8,42.868
2016-07-07,0.000510533,0.000251284,0.000238119,0.000198143,0.000196595,0.023753204,0.000256151,42.602,43.624,42.6,43.181
2016-07-08,0.000462247,0.000226112,0.000260287,0.00038541,0.000477312,0.02399323,0.000223828,43.564,43.952,42.91,43.35
2016-07-11,0.000607243,0.000696037,0.000780381,0.001203453,0.001134714,0.032406197,0.000443884,44.01448,45.348,43.902,44.947
2016-07-12,0.000363057,0.000193748,0.000219577,0.000193042,0.00022335,0.019123826,0.000285394,44.815,45.50598,44.644,44.948
2016-07-13,0.000391688,0.000217951,0.000214942,0.000167726,0.00021658,0.024263546,0.000225354,45.1,45.136,44.05402,44.503
2016-07-14,0.000301559,0.00021308,9.89E-05,0.000112966,4.99E-05,0.017489235,0.00010436,44.626,44.99,44.21,44.301
2016-07-15,0.000258464,9.51E-05,3.60E-05,3.10E-05,3.51E-05,0.014059775,7.67E-05,44.4994,44.54998,43.928,44.0615
2016-07-18,0.0002501,0.000201027,0.000262106,0.000231944,0.000231821,0.039557613,0.00021904,43.98,45.4217,43.66,45.262
2016-07-19,0.00033589,0.000227172,0.000184431,0.000210774,0.000143357,0.019126266,0.000205977,45.002,45.818,44.95,45.05578
2016-07-20,0.000247697,0.000157029,0.000175308,0.000184658,0.000256844,0.021108963,0.000186631,45.2992,45.96,45,45.62382
2016-07-21,0.000421477,0.00028633,0.00028228,0.000329496,0.000368603,0.038781041,0.000322445,45.19,45.5694,43.836,44.064
2016-07-22,0.000296934,0.00016724,0.000178392,0.000218825,0.000226086,0.025213979,0.000265326,44.305,44.8938,43.776,44.452
2016-07-25,0.000481818,0.000272455,0.000324846,0.000474613,0.00052909,0.044294725,0.000437392,44.47,46.2795,44.2743,46.019
2016-07-26,0.000535535,0.000467043,0.000417245,0.000420144,0.000262306,0.020646461,0.000206025,45.54,46,45.06,45.893
2016-07-27,0.000376841,0.000378659,0.000550625,0.000679429,0.000776762,0.028107235,0.000536631,45.85,46.688,45.394,45.678
2016-07-28,0.000284398,0.000242828,0.00023447,0.000199687,0.000119204,0.017931817,0.00017802,45.6,46.14,45.32,46.07
2016-07-29,0.000218256,0.00017958,0.00020271,0.000234374,0.000132162,0.021728428,0.000163137,46.161,47.0595,46.048,46.945
2016-08-01,0.001050609,0.000491293,0.000493576,0.000646108,0.000481055,0.031415774,0.000571499,47,47.33598,45.872,45.928
2016-08-02,0.000593683,0.000294497,0.000342125,0.000357586,0.000472646,0.037326593,0.000318775,45.9201,45.96198,44.278,45.428
2016-08-03,0.000498254,0.00037051,0.000316816,0.000209429,0.000205971,0.024677375,0.000340746,45.419,45.9398,44.82,45.09002
2016-08-04,0.000813058,0.000535282,0.000520245,0.000599628,0.000411781,0.039038392,0.000557657,45.155,46.17798,44.41,46.11794
2016-08-05,0.000403363,0.000305653,0.000367045,0.000242542,0.00021216,0.019938404,0.000249742,45.998,46.4,45.48402,45.998
2016-08-08,0.000286972,0.00020037,0.000125814,0.00011068,9.33E-05,0.015405514,0.000127196,45.58,45.92,45.218,45.233
2016-08-09,0.000325539,0.000197469,0.000245263,0.000290393,0.000292124,0.0220077,0.000190147,45.3832,46.308,45.3,45.8025
2016-08-10,0.000366229,0.00019664,0.00014397,0.000141904,0.000145919,0.022747753,0.000151907,45.666,45.974,44.94,45.14
2016-08-11,0.000309496,0.00017814,0.000126032,0.000103432,7.64E-05,0.018493997,0.000101097,45.234,45.514,44.68,45
2016-08-12,0.00023862,0.000122455,8.45E-05,7.80E-05,4.41E-05,0.011537361,6.46E-05,45.09378,45.32798,44.80802,45.12076
2016-08-15,0.000385389,0.000228431,0.000166308,0.000219228,0.000184941,0.020047102,0.000163652,45.23,45.9,44.989,45.11022
2016-08-16,0.000386651,0.000253706,0.000183855,0.000112909,0.000192488,0.01668954,0.000173466,45.098,45.434,44.68202,44.742
2016-08-17,0.000324964,0.000168158,7.95E-05,6.66E-05,7.08E-05,0.009070053,7.44E-05,44.866,44.966,44.56,44.629
2016-08-18,0.000293063,0.000120662,0.000100288,9.34E-05,9.24E-05,0.015046606,0.000103825,44.764,45.132,44.458,44.704
2016-08-19,0.000243599,7.53E-05,5.97E-05,4.49E-05,3.92E-05,0.011789307,6.61E-05,44.624,45.0338,44.506,45.002
2016-08-22,0.000228839,0.000118693,9.21E-05,5.58E-05,3.58E-05,0.010880475,6.19E-05,44.904,45.0215,44.5343,44.596
2016-08-23,0.000596902,0.00046828,0.000540585,0.000609269,0.000487374,0.025261702,0.000507909,44.8,45.7,44.56,44.908
2016-08-24,0.000342872,0.000211808,0.000167259,0.000225549,6.92E-05,0.021975727,0.00010783,45.43,45.4315,44.444,44.522
2016-08-25,0.0002315,0.000102536,8.22E-05,6.58E-05,6.99E-05,0.013495481,7.57E-05,44.6032,44.76,44.16,44.16802
2016-08-26,0.000375208,0.000195396,0.000112489,0.000111333,0.00015459,0.018271862,0.000123516,44.294,44.571,43.764,43.99978
2016-08-29,0.000344062,0.000244207,0.000272956,0.000211068,0.000282077,0.024624544,0.000318623,44.048,44.072,43,43.026
2016-08-30,0.000361624,0.000254626,0.000184892,0.000190681,0.000170629,0.026159377,0.000160122,43.068,43.222,42.106,42.26998
2016-08-31,0.000394582,0.000241928,0.000228486,0.000287256,0.000337178,0.01875378,0.000241412,42.298,42.52,41.73002,42.375
2016-09-01,0.000874423,0.000637068,0.000813307,0.000655748,0.000615864,0.051707174,0.000681959,42.202,42.228,40.1,40.154
2016-09-02,0.000522915,0.000525765,0.000256621,0.000223492,0.000272543,0.035006955,0.000417575,40.591,40.638,39.24,39.54
2016-09-06,0.000478214,0.000408617,0.000438396,0.000553377,0.000808973,0.021383212,0.000376283,39.79,40.65,39.79,40.576
2016-09-07,0.000487941,0.000341107,0.000365883,0.000214147,0.000161385,0.028374014,0.000229572,41.11798,41.29936,40.144,40.34
2016-09-08,0.000600295,0.000524657,0.000757218,0.000603468,0.000413385,0.017817506,0.000248366,39.8644,39.978,39.272,39.499
2016-09-09,0.000387574,0.000248881,0.000248352,0.000272129,0.000153041,0.031756265,0.000203686,39.801,39.98998,38.74,38.898
2016-09-12,0.0006157,0.000586006,0.000654339,0.000460169,0.000383685,0.03682018,0.000608225,39.07,40.276,38.82,39.65
2016-09-13,0.001293575,0.000361763,0.000302711,0.000272116,0.000274398,0.028034456,0.000269249,39.502,39.79,38.69,39.21524
2016-09-14,0.000490815,0.000191673,0.000212185,0.000162621,0.000207693,0.015835765,0.000231339,39.16,39.59,38.968,39.28
2016-09-15,0.000345314,0.00018474,0.000200022,0.000133157,0.000215251,0.032159464,0.000184856,39.22202,40.50386,39.222,40.04606
2016-09-16,0.00074183,0.000226685,0.000221128,0.000188914,0.000174498,0.032068214,0.000201486,40.036,41.097,39.8,41.078
2016-09-19,0.000730701,0.000393974,0.000357024,0.000346976,0.000395404,0.021427323,0.000329032,41.35,41.888,41,41.26702
2016-09-20,0.000472864,0.000268569,0.000249097,0.000292915,0.000198344,0.018752979,0.000207798,41.368,41.554,40.782,40.906
2016-09-21,0.000709355,0.000391695,0.000401203,0.000485651,0.000327484,0.026631689,0.000328743,41.288,41.4,40.312,41.028
2016-09-22,0.00051479,0.000276447,0.0001953,0.00019455,0.000225226,0.020864557,0.000194507,41.28,41.456,40.6,41.244
2016-09-23,0.000331678,0.000211642,0.000208478,0.000162716,0.00016869,0.024076664,0.000202624,41.036,42.036,41.036,41.488
2016-09-26,0.000397817,0.000284331,0.00017938,0.000157019,0.000190456,0.021557721,0.00023972,41.3,42.2,41.3,41.8052
2016-09-27,0.000384915,0.000235112,0.000161582,0.000155824,0.000182656,0.025957604,0.000206838,41.92,41.998,40.92186,41.174
2016-09-28,0.000362029,0.000210756,0.000115721,0.000115217,8.89E-05,0.014169543,8.46E-05,41.502,41.65,41.064,41.258
2016-09-29,0.000523189,0.00028358,0.000216893,0.000150881,0.000175732,0.033317803,0.000225375,41.12,41.47716,40.118,40.13998
2016-09-30,0.000436327,0.000266828,0.000307518,0.000305522,0.000206504,0.026750007,0.000273427,40.48778,40.992,39.91,40.802
2016-10-03,0.002121769,0.001253533,0.00106743,0.001099313,0.001224579,0.035387637,0.000462806,42.2,43.13578,41.636,42.7315
2016-10-04,0.000586955,0.000495805,0.000478572,0.000325603,0.000583383,0.034918883,0.000350821,42.6,42.662,41.198,42.2744
2016-10-05,0.000312493,0.000139816,0.000140553,0.000132915,0.000143298,0.02383439,0.000103617,42.415,42.628,41.624,41.668
2016-10-06,0.001223382,0.000721613,0.000961594,0.001137821,0.000966007,0.019681681,0.00027005,40.578,40.84198,40.046,40.218
2016-10-07,0.000373387,0.000286793,0.000181136,0.000202832,0.000195241,0.028695651,0.000183338,40.26,40.3,39.16,39.319
2016-10-10,0.000877015,0.000731002,0.000600229,0.000564598,0.000784427,0.022190113,0.000239583,40.24,40.828,39.932,40.18674
2016-10-11,0.000551229,0.000458891,0.000259006,0.000284696,0.000245465,0.019475767,0.000283439,40.364,40.44,39.66002,39.984
2016-10-12,0.000428795,0.000215178,0.000189655,0.000217939,0.000253722,0.016996679,0.000178052,40.19,40.776,40.0888,40.296
2016-10-13,0.000416733,0.000295422,0.000264067,0.000290312,0.000297245,0.01934927,0.000211364,40.1,40.17998,39.41,40.043
2016-10-14,0.000321722,0.000241051,0.000137605,0.000189194,0.000158247,0.02569853,0.000235949,40.1008,40.282,39.26,39.31198
2016-10-17,0.000408423,0.000364523,0.000304664,0.000306537,0.000404541,0.032789319,0.000414364,39.54,39.67998,38.4,38.83
2016-10-18,0.000778991,0.000573303,0.000486782,0.000515176,0.000624366,0.031679162,0.000524181,39.198,39.894,38.65,39.818
2016-10-19,0.000585593,0.000412465,0.000484112,0.000561684,0.000497568,0.042504411,0.000412349,39.815,41.332,39.61202,40.73598
2016-10-20,0.000737053,0.000774082,0.000923936,0.001443829,0.001373823,0.029748475,0.000429904,40.428,40.6,39.41,39.82
2016-10-21,0.00034321,0.000199444,0.000181952,0.000127314,8.79E-05,0.020853931,0.000174455,39.72,40.314,39.482,40.00802
2016-10-24,0.000506181,0.000377663,0.000383246,0.000417421,0.000208043,0.018307789,0.000209356,40.212,40.78998,40.05,40.54
2016-10-25,0.000369364,0.000258975,0.000189352,0.000238866,0.000131646,0.017246904,0.00019232,40.58,40.938,40.238,40.484
2016-10-26,0.0004926,0.000254686,0.000169359,0.000155667,0.000185732,0.015225825,0.000200106,40.2,40.634,40.02,40.442
2016-10-27,0.0030822,0.003635672,0.002500852,0.002519525,0.003121966,0.058039641,0.000899627,42.216,42.74,40.33,40.79
2016-10-28,0.000586871,0.000322716,0.000270435,0.00029218,0.000328517,0.027084225,0.00029995,40.8,41.06324,39.966,39.982
2016-10-31,0.000520381,0.000252463,0.000310833,0.000281299,0.000277437,0.033545701,0.00026818,40.348,40.498,39.162,39.53762
2016-11-01,0.000512946,0.000354589,0.000346191,0.000396721,0.00043515,0.053788783,0.000383704,39.61794,39.7,37.621,38.161
2016-11-02,0.000542546,0.000491614,0.00033218,0.000232084,0.000191402,0.027330302,0.000369304,37.902,38.53902,37.5,37.60006
2016-11-03,0.000542714,0.000300584,0.000266731,0.000314504,0.000425697,0.023408641,0.000275737,37.838,38.294,37.408,37.49808
2016-11-04,0.000779216,0.000504584,0.000600163,0.000590854,0.000449725,0.039592952,0.000539942,37.6,38.692,37.19,38.112
2016-11-07,0.00065158,0.000486287,0.000334905,0.000123476,0.000136554,0.022064693,0.00025545,38.7856,38.858,38.01,38.636
2016-11-08,0.000438585,0.000244364,0.000268459,0.000346292,0.000320605,0.032156589,0.000344076,38.758,39.5,38.25002,38.9932
2016-11-09,0.00278373,0.002792694,0.003298755,0.00339525,0.001086047,0.04283139,0.001024865,37.48,38.4,36.79,38.019
2016-11-10,0.001655973,0.00128025,0.000791447,0.000700566,0.000899793,0.06017459,0.00086294,38.249,38.322,36.084,37.042
2016-11-11,0.000716368,0.00046423,0.00051322,0.000664402,0.000665341,0.03162574,0.000443191,36.857,37.776,36.6,37.698
2016-11-14,0.001005381,0.000664215,0.001035119,0.001105035,0.001536192,0.05492047,0.000973778,37.584,37.65,35.638,36.2842
2016-11-15,0.00063763,0.000461605,0.000543457,0.000699081,0.000404038,0.023774459,0.00032912,36.51578,37.286,36.41,36.762
2016-11-16,0.000570424,0.000295332,0.000280874,0.000186831,0.000277918,0.019238179,0.000233104,36.544,36.94598,36.242,36.796
2016-11-17,0.000636602,0.000444287,0.000383524,0.00033978,0.000353053,0.039724803,0.000386546,36.67,37.898,36.42202,37.749
2016-11-18,0.000862113,0.000802244,0.000534654,0.00034227,0.000295525,0.042334364,0.000694368,38.13178,38.6,37,37.002
2016-11-21,0.000546571,0.000244259,0.000247374,0.000283046,0.000306492,0.024003295,0.000206061,37.002,37.778,36.882,36.94
2016-11-22,0.000529466,0.000299208,0.000319216,0.000344577,0.000382731,0.041536025,0.000359646,37.15998,38.294,36.736,38.2288
2016-11-23,0.000483136,0.000443869,0.000396492,0.000384511,0.000460504,0.034682552,0.000429088,38.12,39.134,37.8,38.64026
2016-11-25,0.000348215,0.000249205,0.000172197,0.000145599,0.000141138,0.0184063,0.000119542,38.8776,39.44744,38.728,39.20202
2016-11-28,0.000343355,0.000368054,0.00029551,0.00035146,0.000355831,0.024372874,0.000284673,39.08,39.87,38.91,39.212
2016-11-29,0.000390764,0.000252637,0.000204841,0.000231058,0.00017971,0.037585523,0.000236253,39.112,39.3516,37.9,37.928
2016-11-30,0.000498778,0.000250243,0.000205599,0.000205361,0.00017435,0.022987094,0.000209607,38.22,38.372,37.5,37.86002
2016-12-01,0.000587673,0.000421004,0.000399281,0.000282443,0.000467634,0.04072988,0.000293453,37.6865,37.70486,36.2,36.37398
2016-12-02,0.000472545,0.000416152,0.000465443,0.000702725,0.000272083,0.026533194,0.000417072,36.43,36.96798,36,36.29
2016-12-05,0.00118013,0.000688657,0.000605035,0.000431306,0.000430459,0.033211696,0.000384033,36.576,37.776,36.542,37.329
2016-12-06,0.000546308,0.000357958,0.000372954,0.000275179,0.000462696,0.020689803,0.00033426,37.10392,37.298,36.53424,37.169
2016-12-07,0.000449307,0.000373636,0.00028357,0.000245518,0.000221728,0.044404758,0.000271268,37.1796,38.68,37,38.63
2016-12-08,0.00038145,0.000213645,0.000191187,0.000165815,0.000211633,0.01549607,0.000152229,38.43598,38.5,37.908,38.486
2016-12-09,0.000299498,0.000165542,0.000123456,8.63E-05,6.84E-05,0.015737883,0.000162355,38.174,38.76734,38.162,38.433
2016-12-12,0.000557127,0.000340647,0.00029708,0.000246165,0.000205759,0.017537937,0.000218225,38.5,38.884,38.208,38.47908
2016-12-13,0.000510561,0.000457528,0.000536257,0.000573679,0.000769608,0.042006785,0.000456057,38.636,40.256,38.6,39.624
2016-12-14,0.000575633,0.000406089,0.000370652,0.000313972,0.000389659,0.031119626,0.000373208,39.748,40.6,39.356,39.723
2016-12-15,0.000290333,0.000233865,0.000268375,0.000125966,0.0002165,0.016828226,0.000203606,39.682,40.15,39.48,39.522
2016-12-16,0.000308597,0.000193232,0.000255373,0.000189185,0.000195735,0.024741984,0.000157347,39.724,40.51,39.52,40.497
2016-12-19,0.000410185,0.000277156,0.000241746,0.000253226,0.000206746,0.0228064,0.000255125,40.495,40.89,39.968,40.552
2016-12-20,0.000365047,0.000284594,0.000273688,0.000257693,0.000309946,0.031544984,0.000272422,40.71398,41.8,40.502,41.757
2016-12-21,0.000340743,0.000311505,0.000296695,0.00027568,0.000370282,0.022924387,0.000319809,41.69,42.446,41.48402,41.54058
2016-12-22,0.000263773,0.00022856,0.000305974,0.00025098,0.000137156,0.017245534,0.000269224,41.6,41.994,41.276,41.699
2016-12-23,0.000234999,0.00017837,0.000148869,0.000123,0.000164569,0.027362332,0.000162077,41.638,42.69438,41.542,42.655
2016-12-27,0.0005412,0.000550263,0.001072424,0.001577993,0.001271095,0.035912804,0.000697565,43,44.45,42.882,43.90598
2016-12-28,0.000550893,0.000482952,0.000306542,0.000141203,8.85E-05,0.030283569,0.000225236,44.3,44.781,43.4452,43.943
2016-12-29,0.000340725,0.000248469,0.000280754,0.00033439,0.00035475,0.023493113,0.000236516,43.78998,43.84198,42.824,42.927
2016-12-30,0.000357418,0.000407637,0.000292586,0.000126781,0.000113597,0.02712315,0.000237785,43.2805,43.5,42.336,42.74168
2017-01-03,0.000525752,0.000609513,0.000478348,0.000459821,0.00037005,0.043448349,0.000681778,43.0426,44.06558,42.192,43.384
2017-01-04,0.000898698,0.000540824,0.000645727,0.000693539,0.00057171,0.061922064,0.000607764,42.94,45.6,42.862,45.396
2017-01-05,0.000515925,0.000295534,0.000353817,0.000436282,0.000444019,0.024476574,0.000305788,45.3,45.494,44.39398,45.37198
2017-01-06,0.000418881,0.000328761,0.000374185,0.000307746,0.000212427,0.021364295,0.00026784,45.385,46.06368,45.09,45.802
2017-01-09,0.000360367,0.000223768,0.000157097,0.000121542,0.000167544,0.017022709,0.00016211,45.785,46.38288,45.6,46.247
2017-01-10,0.000311291,0.000182774,0.000148134,0.000153273,0.000103168,0.022271612,0.000148174,46.399,46.4,45.37802,45.953
2017-01-11,0.000362584,0.000182556,0.000195302,0.000225783,0.000244671,0.014453017,0.000137269,45.88096,45.996,45.336,45.948
2017-01-12,0.00032233,0.000160561,0.000138982,0.000135753,0.000167969,0.02242557,0.000117968,45.812,46.14,45.1168,45.912
2017-01-13,0.000314292,0.000275316,0.000320342,0.000457045,0.000401328,0.035345113,0.000301479,46.007,47.57,45.918,47.55266
2017-01-17,0.00051223,0.00037417,0.000305795,0.000320222,0.000205323,0.023443185,0.00031767,47.406,47.992,46.88,47.152
2017-01-18,0.040562343,0.000245374,0.000244691,0.000222874,0.000198848,0.152726302,0.000177069,47.5,47.94,41.15,47.67
2017-01-19,0.001735863,0.001516467,0.001777591,0.001435117,0.001483921,0.032327451,0.000323845,49.226,49.732,48.15,48.71
2017-01-20,0.00043581,0.000205365,0.000162856,5.57E-05,9.24E-05,0.012228941,0.000153052,49.063,49.2,48.602,48.91802
2017-01-23,0.000430881,0.00043358,0.000464584,0.000559759,0.000306786,0.021676518,0.000291231,49.2,50.17798,49.102,49.784
2017-01-24,0.000271064,0.000207607,0.000175566,0.000167651,0.000197877,0.020458232,0.000108915,49.998,50.962,49.93,50.918
2017-01-25,0.000404489,0.000328134,0.000381685,0.00026522,0.000289729,0.026066108,0.000196722,51.472,51.692,50.362,50.86002
2017-01-26,0.000369426,0.000269412,0.000183933,0.000175223,0.000131728,0.019821397,0.00016597,50.91,51.1458,50.142,50.479
2017-01-27,0.000304968,0.000207703,0.000134078,0.000173371,0.00022621,0.062611525,0.000133312,50.274,50.6,47.529,50.59198
2017-01-30,0.000427407,0.000279604,0.000296404,0.000431399,0.000258291,0.032607041,0.000336204,50.44,51.058,49.42,50.124
2017-01-31,0.000850548,0.00040367,0.000443572,0.000397758,0.000306832,0.032687839,0.000303787,49.848,51.18198,49.536,50.382
2017-02-01,0.000376487,0.000201701,0.000192644,0.00022484,0.000168614,0.016526011,0.000209288,50.624,50.64,49.81,49.845
2017-02-02,0.000365305,0.000209522,0.000183105,0.00014531,0.000129908,0.018994113,0.000142789,49.698,50.492,49.542,50.30798
2017-02-03,0.000263358,8.52E-05,9.26E-05,5.26E-05,3.85E-05,0.010042326,4.74E-05,50.44,50.44,49.936,50.265
2017-02-06,0.000284327,0.00013016,0.000132968,0.000140835,9.32E-05,0.028519354,0.000107669,50.199,51.564,50.1142,51.554
2017-02-07,0.000322134,0.00018084,0.000135098,0.000127339,0.000170145,0.013861006,0.000166197,51.58,52,51.2842,51.464
2017-02-08,0.000280273,0.000186364,0.000190668,0.000102816,0.000171933,0.027601498,0.000172671,51.4,52.674,51.24,52.38
2017-02-09,0.000738692,0.000778139,0.001055001,0.001291603,0.000887616,0.018665219,0.000229323,53.23,54.23288,53.23,53.821
2017-02-10,0.000239694,0.000162339,0.000153317,0.000184205,0.000140933,0.049129768,0.000184695,53.958,54.19,51.592,53.81464
2017-02-13,0.000423174,0.000499612,0.000571199,0.000557367,0.000813552,0.037297637,0.000298265,54.102,56.15798,54.102,56.11878
2017-02-14,0.000489301,0.000370225,0.000277858,0.000337024,0.000355523,0.030524856,0.000479078,55.874,57.478,55.75,56.15314
2017-02-15,0.000304914,0.000247221,0.000272429,0.000248418,0.000227319,0.020798659,0.000210828,56,56.452,55.29,55.942
2017-02-16,0.000593881,0.000245823,0.00038247,0.000279221,0.000451408,0.041938689,0.000327658,55.484,56,53.7,53.789
2017-02-17,0.001075847,0.000839604,0.000383303,0.000303114,0.000277057,0.032515015,0.000316434,53.008,54.576,52.83,54.4445
2017-02-21,0.000463271,0.000351028,0.000715963,0.000494131,0.000700439,0.026612543,0.000326547,55.024,56.28,54.802,55.47564
2017-02-22,0.000564424,0.000736068,0.000439558,0.000354395,0.000285631,0.041057261,0.000279452,56.034,56.68,54.4,54.66
2017-02-23,0.002236743,0.002841208,0.002506193,0.002399125,0.002964949,0.03627261,0.000786514,52.92,53,51.112,51.19856
2017-02-24,0.000759894,0.000478182,0.000365405,0.000429215,0.000569469,0.03166751,0.000343028,50.51,51.65,50.04,51.39398
2017-02-27,0.002096043,0.001890807,0.001956018,0.002567795,0.002334767,0.025859994,0.00032406,49.56,49.67,48.402,49.23
2017-02-28,0.000492678,0.000313082,0.000333897,0.00043012,0.000344513,0.028694634,0.000294823,48.856,50.2,48.78,49.98
2017-03-01,0.000573856,0.000451137,0.000508802,0.000403993,0.000188001,0.022780571,0.00018614,50.802,50.97,49.822,49.9977
2017-03-02,0.000414811,0.000174068,0.000164411,0.000197518,0.000151881,0.019904528,0.000264924,49.922,50.64,49.642,50.1
2017-03-03,0.000271199,0.000136298,0.000106641,4.43E-05,3.99E-05,0.011813479,6.23E-05,50.148,50.3918,49.8,50.308
2017-03-06,0.000467178,0.000249951,0.000241343,0.000147463,0.000138505,0.016786917,7.10E-05,49.603,50.34,49.502,50.258
2017-03-07,0.000269265,0.000131535,0.000238883,8.94E-05,8.23E-05,0.022182865,6.74E-05,50.374,50.778,49.664,49.712
2017-03-08,0.000420268,0.000347693,0.000367209,0.000266437,8.38E-05,0.019137408,0.000238424,49.375,50.012,49.064,49.366
2017-03-09,0.000286355,0.000149744,0.000128441,8.21E-05,0.000112243,0.023306527,0.000132351,49.5218,49.746,48.6,48.9703
2017-03-10,0.000256783,0.000125835,9.59E-05,0.000102566,9.56E-05,0.014503369,0.000106102,49.31,49.31,48.6,48.72806
2017-03-13,0.000218176,0.000129018,0.000133106,0.000162832,0.000122866,0.016707564,0.000111011,48.976,49.37,48.552,49.23
2017-03-14,0.000430363,0.000365472,0.000455936,0.00054352,0.00059482,0.047930469,0.000442641,49.222,51.624,49.208,51.61
2017-03-15,0.000506333,0.000428126,0.000216553,0.000191796,0.00027932,0.064038008,0.000369174,51.5,52.2,48.962,51.15398
2017-03-16,0.000901004,0.000788176,0.000519405,0.000623564,0.000603278,0.07341928,0.00029282,52.474,53.15046,49.388,52.418
2017-03-17,0.000289768,0.000192106,0.000179576,0.000162538,0.000121527,0.015774581,0.000145864,52.798,53.072,52.24138,52.248
2017-03-20,0.000288295,0.000216094,0.000162362,0.000175278,0.000136199,0.021775706,0.000176056,52.154,52.90356,51.764,52.377
2017-03-21,0.000780055,0.00068519,0.000620385,0.000581017,0.000665916,0.056514406,0.000578953,52.599,52.96,50.05,50.146
2017-03-22,0.000623075,0.000273912,0.000265917,0.000330367,0.000402447,0.017999972,0.000261306,50.292,51.012,50.102,50.989
2017-03-23,0.000336228,0.000219393,0.000181506,0.00010002,0.000180578,0.017182755,0.000164736,51.065,51.538,50.66,50.946
2017-03-24,0.000411524,0.000305864,0.000243038,0.000320982,0.000312561,0.034232425,0.000210917,51.14,52.77608,51,52.634
2017-03-27,0.000671629,0.00058291,0.000436182,0.000406181,0.000327717,0.040792735,0.000468809,52.15,54.113,51.95,54.05324
2017-03-28,0.001400517,0.000878044,0.000895661,0.000838611,0.000839838,0.020511823,0.000303545,55.4,56.1398,55,55.5
2017-03-29,0.000239729,0.000178385,0.000106422,8.60E-05,8.70E-05,0.0145199,0.000109406,55.722,55.914,55.108,55.469
2017-03-30,0.000579547,0.000245824,0.000191934,0.00019041,0.000185753,0.017079784,0.000157663,55.6026,56.4,55.44488,55.5725
2017-03-31,0.000199611,0.000116904,0.000111047,7.82E-05,4.31E-05,0.012159373,0.00011206,55.746,55.932,55.25602,55.68002
2017-04-03,0.001583199,0.001138074,0.001228851,0.001109891,0.001181279,0.12449447,0.000468838,57.31,59.8,52.8,59.70398
2017-04-04,0.000925153,0.000321547,0.000326673,0.000331184,0.000367169,0.034375345,0.000376854,59.4,60.96198,58.902,60.703
2017-04-05,0.00049027,0.000356711,0.000309009,0.000365438,0.000345585,0.035690056,0.000352939,60.4,60.98,58.842,58.999
2017-04-06,0.000539336,0.000396268,0.000376166,0.000571635,0.000288799,0.026304736,0.000288762,59.454,60.388,58.82022,59.74776
2017-04-07,0.000324379,0.000263753,0.000232842,0.000185413,0.000195034,0.018439979,0.00018853,59.532,60.53198,59.426,60.5022
2017-04-10,0.00085575,0.001106009,0.001060933,0.001055402,0.001317151,0.016162812,0.000237432,61.876,62.746,61.74,62.47696
2017-04-11,0.000406712,0.000260294,0.000217693,0.000189235,0.000248766,0.025983042,0.000247972,62.58,62.694,61.086,61.72268
2017-04-12,0.000469009,0.00027692,0.000341487,0.000281263,0.000192087,0.040247433,0.000199137,61.251,61.696,59.2622,59.364
2017-04-13,0.000393093,0.000348383,0.000337514,0.000362996,0.000405962,0.040158042,0.000422632,59.31,61.48,59.06,60.86262
2017-04-17,0.000296077,0.000207827,0.000255541,0.000373009,0.000344639,0.01762204,0.000233787,60.58,60.798,59.736,60.244
2017-04-18,0.000239563,0.000164165,0.00011594,7.16E-05,6.47E-05,0.009850578,7.21E-05,59.936,60.168,59.57822,60.053
2017-04-19,0.000306391,0.000258648,0.000227887,0.00029422,0.000214804,0.01485062,0.000155403,60.493,61.326,60.422,61.122
2017-04-20,0.000454212,0.000341406,0.000440065,0.000485642,0.00050488,0.029311057,0.000418119,61.328,61.83,60.044,60.515
2017-04-21,0.000232816,0.00015642,0.00016723,9.59E-05,8.77E-05,0.019543522,0.000139227,60.43,61.28,60.094,61.118
2017-04-24,0.000323846,0.000249365,0.0001916,0.000175322,0.000252704,0.014689236,0.000132074,61.826,62.10998,61.2043,61.5871
2017-04-25,0.000198299,0.000213726,0.000206918,0.000144847,0.000155027,0.026201809,0.000159117,61.6,62.796,61.172,62.77998
2017-04-26,0.000297888,0.000179901,0.0001677,0.000166766,0.00014935,0.040553879,0.00014387,62.474,62.8998,60.4,62.044
2017-04-27,0.000297982,0.000146351,9.28E-05,7.52E-05,9.83E-05,0.01795172,0.000104831,62.338,62.614,61.5,61.748
2017-04-28,0.000218207,0.000155613,0.000181792,0.000153441,0.000164444,0.021837734,0.000161932,61.91,62.96,61.6,62.8
