,RV_15s,RV_2min,RV_5min,RV_10min,RV_15min,DR,RK,open,high,low,close
2015-03-11,7.39E-05,5.46E-05,5.72E-05,5.32E-05,6.00E-05,0.016458198,6.06E-05,99.64,99.8499,98.22,98.35
2015-03-12,0.000123376,0.000121584,9.96E-05,0.000114259,0.000134401,0.01415599,4.71E-05,98.96,100.24,98.831,99.81
2015-03-13,0.000187214,0.000117171,0.000101741,0.00013835,9.06E-05,0.014799819,0.000126791,100.11,100.11,98.6393,99.22
2015-03-16,9.71E-05,9.32E-05,0.00014908,0.000226387,0.000208073,0.013246546,8.29E-05,99.9295,101.07,99.74,101.05
2015-03-17,0.00018934,0.000135415,8.78E-05,0.000104927,0.000152496,0.01103237,6.70E-05,100.17,100.5128,99.41,99.88
2015-03-18,0.00016109,0.000178251,0.000182758,0.000209035,0.000301453,0.025988419,0.000213657,99.89,101.74,99.13,101.46
2015-03-19,0.000111081,9.04E-05,8.08E-05,7.31E-05,4.72E-05,0.010202425,7.08E-05,101.065,101.955,100.9201,101.765
2015-03-20,8.39E-05,5.35E-05,7.59E-05,7.12E-05,4.46E-05,0.010845775,5.40E-05,101.87,102.9,101.79,102.41
2015-03-23,0.000133743,0.000126772,4.60E-05,5.27E-05,4.91E-05,0.010993933,4.21E-05,102.33,103.35,102.22,102.9
2015-03-24,0.000191974,6.71E-05,4.68E-05,4.59E-05,5.32E-05,0.012673205,5.17E-05,102.83,103.23,101.93,101.94
2015-03-25,0.000122639,0.000115809,0.000146553,9.61E-05,0.000125347,0.021198723,0.000138122,102,102.5,100.35,100.3501
2015-03-26,0.000185841,0.000186194,0.000125822,8.70E-05,0.000139911,0.012475834,0.000115377,99.95,100.82,99.57,100.12
2015-03-27,0.000133946,0.000115574,0.00012789,7.95E-05,5.31E-05,0.008006209,9.89E-05,100.28,100.95,100.145,100.31
2015-03-30,0.000190766,0.000175393,7.68E-05,0.000115397,0.000115154,0.010560177,3.96E-05,101.24,101.86,100.79,101.5575
2015-03-31,0.000112546,6.14E-05,6.02E-05,4.18E-05,8.93E-05,0.008708615,5.96E-05,100.925,101.49,100.61,101.13
2015-04-01,0.000202372,0.000242848,0.000272382,0.00043492,0.000443992,0.018585948,0.000131112,100.44,100.46,98.6101,99.11
2015-04-02,0.000121563,6.32E-05,5.12E-05,5.14E-05,4.57E-05,0.010960942,6.84E-05,99.44,99.99,98.9,99.64
2015-04-06,0.000167973,0.000223067,0.00022208,0.000172733,0.000124252,0.015384919,5.33E-05,98.67,99.56,98.04,99.19
2015-04-07,5.91E-05,4.66E-05,4.81E-05,6.02E-05,6.98E-05,0.014269195,4.70E-05,99.59,100.862,99.433,100.13
2015-04-08,0.000112553,7.40E-05,7.67E-05,7.48E-05,3.50E-05,0.008555665,6.78E-05,99.84,100.4558,99.6,100.14
2015-04-09,9.76E-05,7.42E-05,7.40E-05,8.17E-05,9.20E-05,0.013169466,4.82E-05,100.57,101.65,100.3201,101.32
2015-04-10,0.00017506,3.68E-05,4.23E-05,3.01E-05,5.21E-05,0.011917214,3.40E-05,101.33,102.14,100.93,102.03
2015-04-13,0.000132177,6.36E-05,6.21E-05,9.13E-05,9.04E-05,0.014867041,7.47E-05,101.68,101.985,100.48,100.66
2015-04-14,0.000228872,0.000145096,0.000110337,8.41E-05,4.70E-05,0.012597498,7.74E-05,101.0001,101.45,100.18,100.55
2015-04-15,0.000134683,6.84E-05,5.39E-05,7.44E-05,5.39E-05,0.009127953,3.82E-05,100.59,101.25,100.33,100.59
